schema_version,score_evidence_id,program_id,institution_id,institution_name,component,component_score,max_score,rubric_anchor,rubric_anchor_description,supporting_evidence_ids,evidence_completeness,score_confidence,uncertainty_or_conflict,reviewer_or_generating_process,verification_status,calculated_at
2.0,scoreev:bfdf4df9b1b47e45,ca:dli:O18886830282:program:direct-entry-phd:phd-in-computer-science-without-completed-msc,ca:dli:O18886830282,University of Calgary,degree_admissions_alignment,5,10,compatible_but_supervisor_or_entry_question,"The research structure is compatible, but direct entry or supervisor-gated admission remains material.",stage3src:fee57cfe370b383a504f|stage3src:0d939edeb211491d624c,partial,medium,"Will Calgary admit an external bachelor's holder directly, cover year five, and state the net amount after tuition and fees?",graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:97fb87dbbe5ba63c,ca:dli:O18886830282:program:direct-entry-phd:phd-in-computer-science-without-completed-msc,ca:dli:O18886830282,University of Calgary,application_economics,0,5,high_or_unverified_cost,"Fee exceeds 100, a broad waiver is unavailable, or the applicable fee is unverified.",stage3src:0d939edeb211491d624c|stage3src:fee57cfe370b383a504f,partial,low,Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:a59cd14363db1eeb,ror:01nrxwf90:program:phd:phd-informatics,ror:01nrxwf90,University of Edinburgh,professor_alignment,0,30,no_verified_strong,No candidate clears every professor-evidence gate.,stage4src:004fb3adfdd5d9f0|stage4src:9707f5313d2cfd02,partial,low,No candidate clears every Stage 4 professor evidence gate.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:cf60b10846a1e726,ror:01nrxwf90:program:phd:phd-informatics,ror:01nrxwf90,University of Edinburgh,department_program_depth,0,15,none,No distinct verified strong match.,stage4src:004fb3adfdd5d9f0|stage4src:9707f5313d2cfd02,complete,high,No verified department depth.,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:a827b02c149c0462,ror:01nrxwf90:program:phd:phd-informatics,ror:01nrxwf90,University of Edinburgh,funding_net_viability,10,25,documented_but_not_gate_credible,"Official funding evidence exists, but support is selected, typical, conditional without a program-wide commitment, or otherwise insufficient for the hard gate.",stage3src:ed4c1e5eb9de23690623,partial,low,Official funding evidence exists but does not prove a credible program-wide package or full scholarship.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:730fd109f2ddd6f5,ror:01nrxwf90:program:phd:phd-informatics,ror:01nrxwf90,University of Edinburgh,eligibility_credential_alignment,10,15,verified_with_material_question,"The route appears formally available, but GPA interpretation, credential equivalency, prerequisites, or direct-entry treatment needs confirmation.",stage3src:072ad80b43c7b6e550d2|stage3src:7719ad3f59050d227a58|stage3src:5fb97a4681bb785eaf09,partial,medium,"Will a 2027 award cover GBP 34,800+ overseas fees and full stipend?",graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:9055a04804bbe145,ror:01nrxwf90:program:phd:phd-informatics,ror:01nrxwf90,University of Edinburgh,degree_admissions_alignment,10,10,verified_compatible_route,Exact research route and degree structure are compatible with the applicant's current degree.,stage3src:072ad80b43c7b6e550d2|stage3src:7719ad3f59050d227a58|stage3src:5fb97a4681bb785eaf09,complete,high,,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:d490226e057ed6b6,ror:01nrxwf90:program:phd:phd-informatics,ror:01nrxwf90,University of Edinburgh,application_economics,0,5,high_or_unverified_cost,"Fee exceeds 100, a broad waiver is unavailable, or the applicable fee is unverified.",stage3src:072ad80b43c7b6e550d2|stage3src:7719ad3f59050d227a58|stage3src:5fb97a4681bb785eaf09,partial,low,Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:fa30351583920bb8,ca:dli:O19425660421:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19425660421,University of Saskatchewan,professor_alignment,0,30,no_verified_strong,No candidate clears every professor-evidence gate.,stage4src:a568ee7790faaaeb|stage4src:cafca1a725c85583|stage4src:9e43ed044513969a|stage4src:0487b8fbfb76dace|stage4src:578a8465bb3a3212,partial,low,No candidate clears every Stage 4 professor evidence gate.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:31f675cc1be55cbd,ca:dli:O19425660421:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19425660421,University of Saskatchewan,department_program_depth,0,15,none,No distinct verified strong match.,stage4src:a568ee7790faaaeb|stage4src:cafca1a725c85583|stage4src:9e43ed044513969a|stage4src:0487b8fbfb76dace|stage4src:578a8465bb3a3212,complete,high,No verified department depth.,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:f3f78f589015fe8b,ca:dli:O19425660421:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19425660421,University of Saskatchewan,funding_net_viability,10,25,documented_but_not_gate_credible,"Official funding evidence exists, but support is selected, typical, conditional without a program-wide commitment, or otherwise insufficient for the hard gate.",stage3src:dbbb4a08280187f009f5,partial,low,Official funding evidence exists but does not prove a credible program-wide package or full scholarship.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:cb8f368714e184c9,ca:dli:O19425660421:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19425660421,University of Saskatchewan,eligibility_credential_alignment,10,15,verified_with_material_question,"The route appears formally available, but GPA interpretation, credential equivalency, prerequisites, or direct-entry treatment needs confirmation.",stage3src:dbbb4a08280187f009f5|stage3src:4a704d541f8fe240f362,partial,medium,Confirm which funding-source GPA condition would apply to this offer and the 2027-28 fee amount,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:0fbf3d9ecc5dfe7f,ca:dli:O19425660421:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19425660421,University of Saskatchewan,degree_admissions_alignment,10,10,verified_compatible_route,Exact research route and degree structure are compatible with the applicant's current degree.,stage3src:dbbb4a08280187f009f5|stage3src:4a704d541f8fe240f362,complete,high,,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:f851868bb929d6c7,ca:dli:O19425660421:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19425660421,University of Saskatchewan,application_economics,0,5,high_or_unverified_cost,"Fee exceeds 100, a broad waiver is unavailable, or the applicable fee is unverified.",stage3src:dbbb4a08280187f009f5|stage3src:4a704d541f8fe240f362,partial,low,Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:e110c1dff9652c8d,ca:dli:O19280533442:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19280533442,University of Victoria,professor_alignment,0,30,no_verified_strong,No candidate clears every professor-evidence gate.,stage4src:48bfebfbf5da0bfd|stage4src:0dad4fa7cd47394b|stage4src:1c7b0031861ef268|stage4src:d4314157535b1af3,partial,low,No candidate clears every Stage 4 professor evidence gate.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:2329e87d4c6d802f,ca:dli:O19280533442:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19280533442,University of Victoria,department_program_depth,0,15,none,No distinct verified strong match.,stage4src:48bfebfbf5da0bfd|stage4src:0dad4fa7cd47394b|stage4src:1c7b0031861ef268|stage4src:d4314157535b1af3,complete,high,No verified department depth.,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:ffef2e378df6dd02,ca:dli:O19280533442:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19280533442,University of Victoria,funding_net_viability,10,25,documented_but_not_gate_credible,"Official funding evidence exists, but support is selected, typical, conditional without a program-wide commitment, or otherwise insufficient for the hard gate.",stage3src:99b09bd6ffa8a02e9ef9|stage3src:24c922ea8084f13614cd,partial,low,Official funding evidence exists but does not prove a credible program-wide package or full scholarship.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:0ec0a425250176bd,ca:dli:O19280533442:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19280533442,University of Victoria,eligibility_credential_alignment,10,15,verified_with_material_question,"The route appears formally available, but GPA interpretation, credential equivalency, prerequisites, or direct-entry treatment needs confirmation.",stage3src:99b09bd6ffa8a02e9ef9|stage3src:24c922ea8084f13614cd|stage3src:15418dfd50552d9fd7e0,partial,medium,Can the department or prospective supervisor confirm a two-year net minimum for an international thesis MSc?,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:d9b0d108158607b9,ca:dli:O19280533442:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19280533442,University of Victoria,degree_admissions_alignment,10,10,verified_compatible_route,Exact research route and degree structure are compatible with the applicant's current degree.,stage3src:99b09bd6ffa8a02e9ef9|stage3src:24c922ea8084f13614cd|stage3src:15418dfd50552d9fd7e0,complete,high,,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:af2d0ffb26798c82,ca:dli:O19280533442:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19280533442,University of Victoria,application_economics,0,5,high_or_unverified_cost,"Fee exceeds 100, a broad waiver is unavailable, or the applicable fee is unverified.",stage3src:99b09bd6ffa8a02e9ef9|stage3src:24c922ea8084f13614cd|stage3src:15418dfd50552d9fd7e0,partial,low,Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:3c1e943c2a549174,ror:02tyrky19:program:phd:phd-in-computer-science-and-statistics,ror:02tyrky19,Trinity College Dublin,professor_alignment,0,30,no_verified_strong,No candidate clears every professor-evidence gate.,stage4src:de1317b6b6a0fa4e|stage4src:95c7f292f4a450b0|stage4src:e3ff6341b0c41ed7|stage4src:bdd2edd842a1d12f|stage4src:c6da6fa537c3e7a3,partial,low,No candidate clears every Stage 4 professor evidence gate.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:9d0396d9444d32da,ror:02tyrky19:program:phd:phd-in-computer-science-and-statistics,ror:02tyrky19,Trinity College Dublin,department_program_depth,0,15,none,No distinct verified strong match.,stage4src:de1317b6b6a0fa4e|stage4src:95c7f292f4a450b0|stage4src:e3ff6341b0c41ed7|stage4src:bdd2edd842a1d12f|stage4src:c6da6fa537c3e7a3,complete,high,No verified department depth.,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:ae25158bc0f81e09,ror:02tyrky19:program:phd:phd-in-computer-science-and-statistics,ror:02tyrky19,Trinity College Dublin,funding_net_viability,0,25,no_verified_material_support,No verified official material funding evidence is available.,,missing,low,No verified official material funding source is recorded.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:5dd25f8e4d5742de,ror:02tyrky19:program:phd:phd-in-computer-science-and-statistics,ror:02tyrky19,Trinity College Dublin,eligibility_credential_alignment,15,15,verified_alignment,Formal eligibility is verified and no material credential-equivalency question is recorded.,stage3src:555eda45018e13fe9aed|stage3src:3314b0aed2176481ffed|stage3src:6481a834161e40e25375,complete,high,,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:e597d11830ac0a12,ror:02tyrky19:program:phd:phd-in-computer-science-and-statistics,ror:02tyrky19,Trinity College Dublin,degree_admissions_alignment,10,10,verified_compatible_route,Exact research route and degree structure are compatible with the applicant's current degree.,stage3src:555eda45018e13fe9aed|stage3src:3314b0aed2176481ffed|stage3src:6481a834161e40e25375,complete,high,,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:150e5f19a13ddf79,ror:02tyrky19:program:phd:phd-in-computer-science-and-statistics,ror:02tyrky19,Trinity College Dublin,application_economics,0,5,high_or_unverified_cost,"Fee exceeds 100, a broad waiver is unavailable, or the applicable fee is unverified.",stage3src:3314b0aed2176481ffed|stage3src:6481a834161e40e25375|stage3src:555eda45018e13fe9aed,partial,low,Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:1cf4d3cd851faad2,ror:01jdpyv68:program:integrated-or-structured-doctorate:saarbr-cken-graduate-school-of-computer-science,ror:01jdpyv68,Saarland University,professor_alignment,0,30,no_verified_strong,No candidate clears every professor-evidence gate.,stage4src:496bcf2cfc308c0b|stage4src:50164a8c1ac15aaa,partial,low,No candidate clears every Stage 4 professor evidence gate.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:60ea6c9ad5551702,ror:01jdpyv68:program:integrated-or-structured-doctorate:saarbr-cken-graduate-school-of-computer-science,ror:01jdpyv68,Saarland University,department_program_depth,0,15,none,No distinct verified strong match.,stage4src:496bcf2cfc308c0b|stage4src:50164a8c1ac15aaa,complete,high,No verified department depth.,graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:ae9fccc128a53be0,ror:01jdpyv68:program:integrated-or-structured-doctorate:saarbr-cken-graduate-school-of-computer-science,ror:01jdpyv68,Saarland University,funding_net_viability,0,25,no_verified_material_support,No verified official material funding evidence is available.,,missing,low,No verified official material funding source is recorded.,graduate_audit.evidence_scoring:v1,partial_evidence_calculation,2026-09-11T01:42:01.638946+00:00
2.0,scoreev:d7efe9c94cc453c0,ror:01jdpyv68:program:integrated-or-structured-doctorate:saarbr-cken-graduate-school-of-computer-science,ror:01jdpyv68,Saarland University,eligibility_credential_alignment,10,15,verified_with_material_question,"The route appears formally available, but GPA interpretation, credential equivalency, prerequisites, or direct-entry treatment needs confirmation.",stage3src:16068af7fce0ab931041|stage3src:4df25c002064c54e07ee,partial,medium,"What additional stipend, insurance, and fee coverage is guaranteed for 2027?",graduate_audit.evidence_scoring:v1,verified_calculation,2026-09-11T01:42:01.638946+00:00
